"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"4400","Rubiaceae","Hoffmannia","Hoffmannia arborescens","diameter at breast height (1.3 m)","3.09","cm",NA,10.1383,-84.1231,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1045296
"4401","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","2.79","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1045297
"4402","Rubiaceae","Joosia","Joosia umbellifera","diameter at breast height (1.3 m)","2.7","cm",NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1045311
"4403","Rubiaceae","Rudgea","Rudgea reducticalyx","diameter at breast height (1.3 m)","3","cm",NA,10.2908,-84.0606,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1045318
"4404","Rubiaceae","Chomelia","Chomelia spinosa","diameter at breast height (1.3 m)","5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1045529
"4405","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","5.9","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046549
"4406","Rubiaceae","Sabicea","Sabicea panamensis","diameter at breast height (1.3 m)","0.6","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046563
"4407","Rubiaceae","Pentagonia","Pentagonia monocaulis","diameter at breast height (1.3 m)","3.8","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046576
"4408","Rubiaceae","Palicourea","Palicourea hondensis","diameter at breast height (1.3 m)","2.8","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046585
"4409","Rubiaceae","Palicourea","Palicourea guianensis","diameter at breast height (1.3 m)","2.6","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046589
"4410","Rubiaceae","Faramea","Faramea parvibractea","diameter at breast height (1.3 m)","3.1","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046592
"4411","Rubiaceae","Ferdinandusa","Ferdinandusa panamensis","diameter at breast height (1.3 m)","5.8","cm",NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046654
"4412","Rubiaceae","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","4.6","cm",NA,10.4054,-84.102,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046656
"4413","Rubiaceae","Palicourea","Palicourea salicifolia","diameter at breast height (1.3 m)","3.4","cm",NA,10.1836,-84.1072,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1058985
"4414","Rubiaceae","Palicourea","Palicourea hondensis","diameter at breast height (1.3 m)","4","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1059014
"4415","Rubiaceae","Faramea","Faramea schultesii","diameter at breast height (1.3 m)","3.59","cm",NA,17.6208,-96.3667,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1059023
"4416","Rubiaceae","Palicourea","Palicourea macrantha","diameter at breast height (1.3 m)","2.79","cm",NA,17.5833,-96.35,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1059033
"4417","Rubiaceae","Palicourea","Palicourea megalantha","diameter at breast height (1.3 m)","11.6","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1059082
"4418","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","2.8","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060231
"4419","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","2.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060233
"4420","Rubiaceae","Palicourea","Palicourea guianensis","diameter at breast height (1.3 m)","4.4","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060236
"4421","Rubiaceae","Chimarrhis","Chimarrhis parviflora","diameter at breast height (1.3 m)","2.7","cm",NA,10.4015,-84.112,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060268
"4422","Rubiaceae","Alibertia","Alibertia atlantica","diameter at breast height (1.3 m)","13.6","cm",NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060294
"4423","Rubiaceae","Psychotria","Psychotria sylvivaga","diameter at breast height (1.3 m)","4.5","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1072330
"4424","Rubiaceae","Palicourea","Palicourea alajuelensis","diameter at breast height (1.3 m)","2.7","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1072343
"4425","Rubiaceae","Palicourea","Palicourea alajuelensis","diameter at breast height (1.3 m)","5","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1072344
"4426","Rubiaceae","Coussarea","Coussarea caroliana","diameter at breast height (1.3 m)","4.9","cm",NA,10.2,-84.1,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1072418
"4427","Rubiaceae","Alseis","Alseis blackiana","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1072495
"4428","Rubiaceae","Randia","Randia brenesii","diameter at breast height (1.3 m)","5","cm",NA,8.7,-83.55,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1072539
"4429","Rubiaceae","Randia","Randia brenesii","diameter at breast height (1.3 m)","5","cm",NA,8.7,-83.55,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1072540
"4430","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","4.7","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1073611
"4431","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","3","cm",NA,10.4209,-84.0259,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1073658
"4432","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","8.3","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1073742
"4433","Rubiaceae","Palicourea","Palicourea salicifolia","diameter at breast height (1.3 m)","2.9","cm",NA,10.1836,-84.1072,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1085761
"4434","Rubiaceae","Psychotria","Psychotria sylvivaga","diameter at breast height (1.3 m)","2.59","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1085781
"4435","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","3","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1085782
"4436","Rubiaceae","Elaeagia","Elaeagia auriculata","diameter at breast height (1.3 m)","11.3","cm",NA,10.0619,-84.0172,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1085794
"4437","Rubiaceae","Chiococca","Chiococca belizensis","diameter at breast height (1.3 m)","0.8","cm",NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1087034
"4438","Rubiaceae","Posoqueria","Posoqueria panamensis","diameter at breast height (1.3 m)","7.2","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1087083
"4439","Rubiaceae","Randia","Randia thurberi","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1097555
"4440","Rubiaceae","Randia","Randia thurberi","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1097556
"4441","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","5.19","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1099161
"4442","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","3.59","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1099162
"4443","Rubiaceae","Psychotria","Psychotria luxurians","diameter at breast height (1.3 m)","5.8","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1099177
"4444","Rubiaceae","Arachnothryx","Arachnothryx scabra","diameter at breast height (1.3 m)","3.09","cm",NA,17.6208,-96.3667,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1099185
"4445","Rubiaceae","Palicourea","Palicourea megalantha","diameter at breast height (1.3 m)","6.4","cm",NA,17.5833,-96.35,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1099187
"4446","Rubiaceae","Palicourea","Palicourea megalantha","diameter at breast height (1.3 m)","5.8","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1099231
"4447","Rubiaceae","Randia","Randia thurberi","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1099333
"4448","Rubiaceae","Palicourea","Palicourea guianensis","diameter at breast height (1.3 m)","2.8","cm",NA,10.4551,-84.0645,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1100495
"4449","Rubiaceae","Psychotria","Psychotria panamensis","diameter at breast height (1.3 m)","4.7","cm",NA,10.4015,-84.112,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1100543
"4450","Rubiaceae","Ferdinandusa","Ferdinandusa panamensis","diameter at breast height (1.3 m)","6.2","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1100593
"4451","Rubiaceae","Chione","Chione venosa","diameter at breast height (1.3 m)","9","cm",NA,13,-85.9167,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",1111488
"4452","Rubiaceae","Randia","Randia armata","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",1111956
"4453","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","2.79","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1113043
"4454","Rubiaceae","Faramea","Faramea suerrensis","diameter at breast height (1.3 m)","2.59","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1113050
"4455","Rubiaceae","Faramea","Faramea suerrensis","diameter at breast height (1.3 m)","2.79","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1113052
"4456","Rubiaceae","Arachnothryx","Arachnothryx gracilispica","diameter at breast height (1.3 m)","7.69","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1113127
"4457","Rubiaceae","Psychotria","Psychotria phanerandra","diameter at breast height (1.3 m)","2.5","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1113128
"4458","Rubiaceae","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.5","cm",NA,10.2,-84.1,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1113132
"4459","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","5.8","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1114200
"4460","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","2.8","cm",NA,10.4551,-84.0645,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1114245
"4461","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","4.59","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1126500
"4462","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","5.5","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1126501
"4463","Rubiaceae","Palicourea","Palicourea salicifolia","diameter at breast height (1.3 m)","5.5","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1126502
"4464","Rubiaceae","Palicourea","Palicourea salicifolia","diameter at breast height (1.3 m)","8.3","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1126503
"4465","Rubiaceae","Rudgea","Rudgea skutchii","diameter at breast height (1.3 m)","3.79","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1126528
"4466","Rubiaceae","Palicourea","Palicourea megalantha","diameter at breast height (1.3 m)","3","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1126579
"4467","Rubiaceae","Palicourea","Palicourea megalantha","diameter at breast height (1.3 m)","14","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1126580
"4468","Rubiaceae","Pentagonia","Pentagonia donnell-smithii","diameter at breast height (1.3 m)","2.5","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1126693
"4469","Rubiaceae","Hamelia","Hamelia longipes","diameter at breast height (1.3 m)","2.5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1126747
"4470","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","4.3","cm",NA,10.4334,-84.0334,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127611
"4471","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","2.9","cm",NA,10.4143,-84.0117,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127663
"4472","Rubiaceae","Warszewiczia","Warszewiczia coccinea","diameter at breast height (1.3 m)","7.1","cm",NA,10.4143,-84.0117,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127664
"4473","Rubiaceae","Sabicea","Sabicea panamensis","diameter at breast height (1.3 m)","0.8","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127687
"4474","Rubiaceae","Sabicea","Sabicea panamensis","diameter at breast height (1.3 m)","1","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127689
"4475","Rubiaceae","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","3.5","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127726
"4476","Rubiaceae","Faramea","Faramea parvibractea","diameter at breast height (1.3 m)","3.4","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127733
"4477","Rubiaceae","Guettarda","Guettarda macrosperma","diameter at breast height (1.3 m)","3.5","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127747
"4478","Rubiaceae","Randia","Randia thurberi","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1138354
"4479","Rubiaceae","Arachnothryx","Arachnothryx torresii","diameter at breast height (1.3 m)","4.9","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1139939
"4480","Rubiaceae","Elaeagia","Elaeagia auriculata","diameter at breast height (1.3 m)","4.5","cm",NA,10.2108,-84.1125,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1139946
"4481","Rubiaceae","Palicourea","Palicourea megalantha","diameter at breast height (1.3 m)","5.8","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1140008
"4482","Rubiaceae","Faramea","Faramea multiflora","diameter at breast height (1.3 m)","8.8","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141057
"4483","Rubiaceae","Faramea","Faramea multiflora","diameter at breast height (1.3 m)","5","cm",NA,10.4248,-84.0395,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141071
"4484","Rubiaceae","Sabicea","Sabicea panamensis","diameter at breast height (1.3 m)","1.2","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141077
"4485","Rubiaceae","Sabicea","Sabicea panamensis","diameter at breast height (1.3 m)","0.8","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141078
"4486","Rubiaceae","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","4","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141122
"4487","Rubiaceae","Posoqueria","Posoqueria panamensis","diameter at breast height (1.3 m)","6.5","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141133
"4488","Rubiaceae","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","4.2","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141183
"4489","Rubiaceae","Palicourea","Palicourea adusta","diameter at breast height (1.3 m)","2.7","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1153265
"4490","Rubiaceae","Psychotria","Psychotria parvifolia","diameter at breast height (1.3 m)","3.2","cm",NA,10.2108,-84.1125,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1153268
"4491","Rubiaceae","Gonzalagunia","Gonzalagunia rosea","diameter at breast height (1.3 m)","6","cm",NA,10.0619,-84.0172,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1153275
"4492","Rubiaceae","Elaeagia","Elaeagia nitidifolia","diameter at breast height (1.3 m)","13.8","cm",NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1153279
"4493","Rubiaceae","Palicourea","Palicourea breedlovei","diameter at breast height (1.3 m)","4.3","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1153318
"4494","Rubiaceae","Faramea","Faramea occidentalis","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1153473
"4495","Rubiaceae","Faramea","Faramea occidentalis","diameter at breast height (1.3 m)","5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1153474
"4496","Rubiaceae","Alibertia","Alibertia atlantica","diameter at breast height (1.3 m)","3.7","cm",NA,10.4054,-84.102,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1154648
"4497","Rubiaceae","Palicourea","Palicourea hondensis","diameter at breast height (1.3 m)","3","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1166731
"4498","Rubiaceae","Hoffmannia","Hoffmannia congesta","diameter at breast height (1.3 m)","2.5","cm",NA,10.0619,-84.0172,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1166734
"4499","Rubiaceae","Palicourea","Palicourea leucantha","diameter at breast height (1.3 m)","2.59","cm",NA,17.487,-96.373,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1166805
"4500","Rubiaceae","Palicourea","Palicourea leucantha","diameter at breast height (1.3 m)","4.5","cm",NA,17.487,-96.373,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1166807
